station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,13.7,3.6,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,
00021,,,,2.4,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,4,,,,,,,0
00029,,,,2,,,,,,,
00041,,,,22.2,,,,,,,0
00044,16.8,22.4,13.4,6.6,,,4.1,,,87,
00046,,,,6.3,,,,,,,
00053,,,,3,,,,,,,
00055,,,,5.6,,,,,,,0
00057,,,,14.2,,,,,,,0
00063,,,,7.5,,,,,,,0
00064,,,,10.5,,,,,,,0
00073,18.8,26.9,14.2,2.2,,,,,,87,
00078,18,22.9,14.4,3.5,,,,,,76,
00079,,,,1.5,,,,,,,0
00087,,,,3.9,,,,,,,
00090,,,,,12.1,3.2,,,,,
00091,18.4,24.2,13,2.4,,,,,,68,
00096,17.8,22.8,14.1,3.9,12.5,1.9,,5.3,1008.7,82,0
00102,18.2,19.8,16.5,,14.8,7.1,,,1011.2,78,
00103,,,,3.7,,,,,,,
00105,,,,1.8,,,,,,,0
00110,,,,0.3,,,,,,,0
00118,,,,4.7,,,,,,,
00121,,,,2.3,,,,,,,0
00124,,,,12.1,,,,,,,
00125,16.5,,,9,17,3.5,,5.3,933.3,85,0
00128,,,,5.7,,,,,,,0
00129,,,,3.3,,,,,,,0
00130,,,,8.2,,,,,,,
00131,17.9,22,11.5,8.5,,,,,,82,
00141,,,,6.6,,,,,,,
00142,18.2,25.4,14.3,10,,,,,,86,
00145,,,,4.6,,,,,,,0
00146,,,,5.3,,,,,,,
00150,20.1,25.9,15.5,0.2,,,,,,64,
00151,19,26.4,13.6,11.6,,,,,,73,
00154,17.8,24.5,12.4,4.4,,,,,,86,
00158,,,,1.9,,,,,,,
00160,,,,2.1,,,,,,,0
00161,20,25.5,13.4,0.5,9.4,2.4,,5.4,1009.1,61,0
00163,,,,43,,,,,,,0
00164,18.3,22.8,14,0.1,12.3,3,,5.3,1007.7,81,0
00167,17.6,24.4,14,6.6,,,,,,88,
00170,,,,4.4,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,17.8,21.8,15.2,1.6,13.4,4.1,9,5.5,1008.5,88,0
00187,,,,0.5,,,,,,,0
00191,19.6,25.5,14,1.2,,,,,,72,
00194,,,,2.1,,,,,,,
00197,,,,,11.9,3.5,,,,,
00198,18.5,23.9,12.9,22.4,10.8,2.6,,5.3,997.1,75,0
00200,,,,1.3,,,,,,,
00201,,,,2.3,,,,,,,0
00202,,,,0,,,,,,,0
00203,,,,10.1,,,,,,,0
00205,,,,19.5,,,,,,,
00211,,,,2.6,,,,,,,
00213,,,,9.7,,,,,,,
00216,,,,3,,,,,,,
00217,17.1,22.2,13.4,9.5,,,,,,83,
00222,17.5,25.9,11.5,5.7,,,,,,83,
00223,,,,1.3,,,,,,,0
00227,,,,0.2,,,,,,,
00232,18.6,24.9,13.8,1.9,12,2.7,6.4,6.1,964,82,0
00240,,,,0.7,,,,,,,
00245,,,,0.8,,,,,,,0
00257,19.8,24.8,15.3,0,,,,,,73,
00259,22.2,27,17.3,0,,,,,,61,
00262,,,,0,,,,,,,0
00269,,,,0,,,,,,,
00275,,,,12.7,,,,,,,
00277,,,,0.3,,,,,,,0
00279,,,,0,,,,,,,
00282,19.3,25.7,13.4,1.6,12.4,2.3,6.9,6,989.2,78,0
00287,,,,7.4,,,,,,,
00289,,,,0.5,,,,,,,0
00290,,,,4.2,,,,,,,0
00292,,,,3.8,,,,,,,
00294,17.5,23.1,12.6,9.3,,,,,,78,
00296,,,,11.4,,,,,,,0
00298,16.7,23,10.8,4,10.6,3.3,,7.2,1013.3,87,0
00301,,,,0.7,,,,,,,
00303,18.2,23.6,13.1,1.8,12.2,2.3,,6.6,1008.6,81,0
00309,,,,1.6,,,,,,,0
