station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,3.4,,,,,,,0
00011,,,,,9.6,1.9,,,,,
00019,,,,6.5,,,,,,,0
00020,,,,15.7,,,,,,,0
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,0,,,,,,,0
00029,,,,0,,,,,,,0
00041,,,,0,,,,,,,0
00044,10.7,17.1,5.6,0.3,,,2.7,,,78,0
00046,,,,2.9,,,,,,,0
00053,,,,0.6,,,,,,,0
00055,,,,0.1,,,,,,,0
00057,,,,1.6,,,,,,,0
00063,,,,0.1,,,,,,,0
00064,,,,0,,,,,,,0
00073,8.6,13.2,3.7,6.9,,,,,,88,0
00078,11.7,17.3,6.7,0.2,,,,,,76,0
00079,,,,2.5,,,,,,,0
00087,,,,0,,,,,,,0
00090,,,,,11.9,1.3,,,,,
00091,9.4,15.6,4.4,2.1,,,,,,89,
00096,10.4,16.2,3.5,0.1,6,1.1,,7,1006.1,74,0
00103,,,,7.7,,,,,,,0
00105,,,,0,,,,,,,0
00110,,,,1.3,,,,,,,0
00118,,,,4.5,,,,,,,0
00121,,,,0,,,,,,,0
00124,,,,0.2,,,,,,,0
00125,6.5,,,0.1,8.7,2.3,,7.3,925.3,83,0
00128,,,,0.5,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,9.6,,,,,,,0
00131,9.1,14.9,4.7,0,,,,,,82,0
00141,,,,0,,,,,,,0
00142,8.4,13.3,6,5.3,,,,,,89,0
00145,,,,0,,,,,,,0
00146,,,,1.1,,,,,,,
00150,12.3,19,5.2,0,,,,,,62,0
00151,8.3,13.3,4.2,4.5,,,,,,90,0
00154,7.8,13,2,5.5,,,,,,89,0
00158,,,,0.2,,,,,,,0
00160,,,,0,,,,,,,0
00161,10.9,17.9,2.5,0,8.3,2.1,,4.7,1004.9,73,0
00163,,,,9.1,,,,,,,0
00164,9.2,14.7,3.2,0,5.3,1.2,,6.7,1005.9,71,0
00167,8.9,15.6,1.5,0,,,,,,71,0
00170,,,,0,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,12.6,,,,,,,0
00183,5.2,6.5,4.1,0,8.3,4.4,10.7,3.9,1008.3,85,0
00187,,,,4.3,,,,,,,0
00191,10.4,16.4,6.8,5.7,,,,,,89,0
00194,,,,4.9,,,,,,,0
00197,,,,,8.6,2.8,,,,,
00198,11.4,17.5,5.9,0,6.4,1.6,,6,992.5,66,0
00200,,,,0,,,,,,,0
00201,,,,0,,,,,,,0
00202,,,,1.5,,,,,,,0
00203,,,,2.4,,,,,,,0
00205,,,,1.3,,,,,,,0
00211,,,,0,,,,,,,0
00213,,,,0,,,,,,,0
00216,,,,2.4,,,,,,,0
00217,7.9,12.6,3.2,1.3,,,,,,84,0
00222,9,13.8,5.4,0,,,,,,79,0
00223,,,,4.3,,,,,,,0
00227,,,,1.7,,,,,,,0
00232,8,12.1,3.2,0.2,5.1,1.5,1,7.3,957.5,90,0
00240,,,,1.7,,,,,,,0
00245,,,,0,,,,,,,0
00257,10.9,17,6,0,,,,,,72,0
00259,10.8,16.7,6,0,,,,,,77,0
00262,,,,2,,,,,,,0
00269,,,,0.1,,,,,,,0
00275,,,,4,,,,,,,0
00277,,,,0.1,,,,,,,0
00279,,,,7.4,,,,,,,0
00282,10.4,16.6,6.9,0,5.8,1.1,1.8,7.4,984.1,83,0
00287,,,,0,,,,,,,0
00289,,,,0,,,,,,,0
00290,,,,0,,,,,,,0
00292,,,,0,,,,,,,0
00294,11.1,16.3,5.3,0,,,,,,73,
00296,,,,0,,,,,,,0
00298,7.3,13.2,-0.9,0,5.4,2.1,,7.9,1012.3,76,0
00301,,,,12.6,,,,,,,0
00303,9.9,16.5,2.8,0.1,5,1.1,,6.3,1005.5,78,0
00309,,,,2.5,,,,,,,0
00310,,,,0.1,,,,,,,0
00312,,,,0,,,,,,,0
00314,9.4,13.3,6.4,3,,,,,,80,0
00318,,,,7.5,,,,,,,0
00319,,,,1,,,,,,,0
00320,8.7,16.2,3.6,0.8,,,,,,89,0
00323,,,,4.1,,,,,,,0
00325,,,,0.1,,,,,,,0
00330,11.1,14.8,8.1,0,,,,,,71,0
00333,,,,2.4,,,,,,,0
00336,,,,2,,,,,,,0
00342,11.6,16.4,6.7,1.4,8.8,2.2,1.9,7.9,1000.7,77,0
00349,,,,2.6,,,,,,,0
00351,,,,0,,,,,,,0
00357,,,,1.2,,,,,,,0
00359,,,,4.1,,,,,,,0
00360,,,,2.1,,,,,,,0
00364,,,,2.8,,,,,,,0
00366,,,,0,,,,,,,0
00368,8.3,,,0,5.1,0.8,,4.4,1003.2,73,0
00371,,,,0,,,,,,,0
00376,,,,4.5,,,,,,,0
00377,12.9,16.6,6.7,0,,,,,,59,0
00378,,,,1.1,,,,,,,0
00379,10.4,16.4,5.4,0,,,,,,74,0
00389,,,,0,,,,,,,0
00390,8.5,12.1,6.1,0,,,,,,87,0
00400,10,16,5,1.2,,,,,,77,0
00403,10.9,15,6.5,0,,,2.9,6,1002.8,73,0
00420,11,16.4,7.6,0,,,,,,70,
00426,,,,0,,,,,,,0
00427,10.6,16.2,6.1,0,7,2,3.3,,1006.2,72,
00433,10.9,15.8,5.1,0,5.8,2.1,,6.9,1006.5,73,0
00440,,,,0,,,,,,,0
00443,,,,5.3,,,,,,,0
00445,10.4,17.6,2.7,0,,,,,,67,0
00446,,,,0,,,,,,,0
00447,,,,0.7,,,,,,,0
00460,11.9,16.2,8.3,0,7.5,2.5,2,6.7,970.8,62,0
00468,,,,0,,,,,,,
00475,,,,12.4,,,,,,,0
00476,,,,0,,,,,,,0
00479,,,,3.8,,,,,,,0
00480,,,,0,,,,,,,0
00488,,,,3.7,,,,,,,0
00490,,,,0,,,,,,,0
00496,,,,0,,,,,,,0
00498,,,,1.5,,,,,,,0
00504,,,,0.2,,,,,,,0
00509,,,,5.4,,,,,,,0
00515,,,,1.8,,,,,,,0
00516,,,,0.3,,,,,,,0
00518,,,,0,,,,,,,0
00522,,,,8.9,,,,,,,0
00527,,,,0,,,,,,,0
00533,,,,0,,,,,,,0
00535,9.5,14.4,2.7,0,,,,,,75,0
00537,,,,22.8,,,,,,,0
00542,,,,0,,,,,,,0
00550,,,,0.3,,,,,,,0
00551,,,,0,,,,,,,0
00552,,,,0.2,,,,,,,0
00554,,,,0,,,,,,,0
00555,11.4,14.8,6.4,2,,,,,,83,
00560,,,,0,,,,,,,0
00561,,,,0,,,,,,,0
00562,,,,10.5,,,,,,,0
00567,,,,0.5,,,,,,,0
00572,,,,3.5,,,,,,,0
00579,,,,0,,,,,,,0
00582,,,,0.1,,,,,,,0
00583,,,,0,,,,,,,0
00584,,,,0,,,,,,,0
00589,,,,1,,,,,,,0
00591,9.2,16.5,2.2,0,5.6,1.6,3.1,6.1,1007,71,0
00595,,,,0,,,,,,,0
00596,6.3,10.2,2.1,0,4.4,1.5,1.3,5.8,1010.8,89,0
