station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,9.7,2.3,,,,,
00019,,,,0.4,,,,,,,0
00020,,,,0.5,,,,,,,
00021,,,,0.1,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,0,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,0.2,,,,,,,0
00044,18.9,23.3,13.9,0,,,3.7,,,85,
00046,,,,0.5,,,,,,,
00053,,,,0.1,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,2.3,,,,,,,0
00064,,,,0,,,,,,,0
00073,23.7,31.4,14.6,0,,,,,,56,
00078,20.9,26.4,16.4,1.8,,,,,,74,
00079,,,,5.1,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,11.2,3.5,,,,,
00091,22.6,29.5,14.9,0.3,,,,,,61,
00096,19.6,24,12.8,1.4,13,3.7,,5.2,1004.3,72,0
00102,17,18.3,16.1,,17.3,7.9,,,1007.1,84,
00103,,,,0,,,,,,,
00105,,,,5.8,,,,,,,0
00110,,,,2.9,,,,,,,0
00118,,,,0,,,,,,,
00121,,,,2.4,,,,,,,0
00124,,,,0,,,,,,,
00125,22.8,,,0.9,12.9,3.1,,0.7,930.6,52,0
00128,,,,0,,,,,,,0
00129,,,,6.6,,,,,,,0
00130,,,,0.1,,,,,,,
00131,21.8,28.3,15.3,0,,,,,,63,
00141,,,,0,,,,,,,
00142,24.2,31.7,15.3,0,,,,,,55,
00145,,,,1.6,,,,,,,0
00146,,,,6.5,,,,,,,
00150,24.7,33,15.4,2.9,,,,,,51,
00151,24.6,32.1,14.4,0,,,,,,49,
00154,23.1,31.8,12.6,0,,,,,,59,
00158,,,,0.3,,,,,,,
00160,,,,0,,,,,,,0
00161,24,31.3,14.4,1.3,8.6,1.7,,3,1004.1,56,0
00163,,,,0,,,,,,,0
00164,19.8,25.1,12.2,1.1,15,5.9,,5.5,1003.3,68,0
00167,18.4,22.8,9.1,0,,,,,,68,
00170,,,,0,,,,,,,0
00173,,,,0.5,,,,,,,0
00178,,,,0,,,,,,,0
00183,16.4,18.5,14.2,0,18.8,9.6,8.7,4.1,1002.8,82,0
00187,,,,1.5,,,,,,,0
00191,23.7,31.7,14,0.2,,,,,,55,
00194,,,,0.4,,,,,,,
00197,,,,,11.2,3.7,,,,,
00198,23.1,30.9,14.8,0,12.7,4.4,,3.8,992.7,59,0
00200,,,,3.9,,,,,,,
00201,,,,2.3,,,,,,,0
00202,,,,0.8,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,
00211,,,,0.6,,,,,,,
00213,,,,0,,,,,,,
00216,,,,3.1,,,,,,,
00217,23.9,31.3,15.9,0,,,,,,49,
00222,21.8,29.2,14.7,0,,,,,,63,
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,
00232,23.1,31.6,13.2,0,9.6,2.9,14.9,0.3,960.9,59,0
00240,,,,2,,,,,,,
00245,,,,0.1,,,,,,,0
00257,23.9,32.2,14.6,0.3,,,,,,60,
00259,24.7,34,14.8,0.3,,,,,,58,
00262,,,,0,,,,,,,0
00269,,,,0,,,,,,,
00275,,,,0.7,,,,,,,
00277,,,,0.8,,,,,,,0
00279,,,,1.1,,,,,,,
00282,23.6,32.1,12.8,0,10.9,2.8,11.9,2.7,985.7,55,0
00287,,,,0,,,,,,,
00289,,,,0.5,,,,,,,0
00290,,,,0,,,,,,,0
00292,,,,0.4,,,,,,,
00294,21.5,27,16.8,0.1,,,,,,71,
00296,,,,0,,,,,,,0
00298,16.9,20.3,7,0,16.5,7,,4.2,1008.2,76,0
00301,,,,0,,,,,,,
00303,21.9,28.5,13.4,0,14.8,3.9,,5.5,1004.4,63,0
00309,,,,1,,,,,,,0
00310,,,,0.8,,,,,,,
00312,,,,2.3,,,,,,,
00314,22.2,29.1,16.2,0,,,,,,59,
00318,,,,0,,,,,,,0
00319,,,,3.6,,,,,,,0
