station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,6.5,,,,,,,0
00011,,,,,9,2.5,,,,,
00019,,,,2.4,,,,,,,0
00020,,,,6.8,,,,,,,
00021,,,,18.8,,,,,,,0
00022,,,,7.7,,,,,,,0
00023,,,,10,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,3,,,,,,,0
00044,14.6,20.7,8,0,,,5.1,,,73,
00053,,,,0.2,,,,,,,
00055,,,,8.6,,,,,,,0
00057,,,,22.4,,,,,,,0
00063,,,,11.6,,,,,,,0
00064,,,,0,,,,,,,0
00073,17.4,20.4,15,2.7,,,,,,91,
00078,13.9,19.9,7.6,0.1,,,,,,79,
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,7.9,2.3,,,,,
00091,14.7,19.7,8.6,0,,,,,,81,
00096,16.2,22.2,10.4,0,8.3,1.9,,3.3,1008.4,72,0
00102,13.7,15,12.2,,12.7,8.4,,,1009.9,80,
00103,,,,10,,,,,,,
00105,,,,0,,,,,,,0
00110,,,,2.5,,,,,,,0
00118,,,,6.8,,,,,,,
00121,,,,0,,,,,,,0
00124,,,,0,,,,,,,
00125,16.1,,,6,11.8,2.9,,7,931,81,0
00128,,,,10.2,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0.2,,,,,,,
00131,16.8,21.7,13,0.1,,,,,,82,
00141,,,,0,,,,,,,
00142,16.7,22.5,13.1,9.4,,,,,,87,
00145,,,,9.8,,,,,,,0
00146,,,,12.5,,,,,,,
00150,16.7,21.6,11.6,0.4,,,,,,74,
00151,16.9,20,13.6,4.4,,,,,,88,
00154,17.3,21.3,14.3,10.2,,,,,,83,
00158,,,,0.6,,,,,,,
00160,,,,9.1,,,,,,,0
00161,16.7,22.3,10.3,0,7.9,1.5,,5.5,1007.4,72,0
00163,,,,15.8,,,,,,,0
00164,16.6,22.2,11.1,0,8,3,,3.8,1007.7,70,0
00167,16,22.1,10.8,1.2,,,,,,70,
00170,,,,0,,,,,,,0
00173,,,,0.9,,,,,,,0
00178,,,,5.6,,,,,,,0
00183,14.8,20.1,10.7,0,14.2,7.3,10,3,1007.8,76,0
00187,,,,0,,,,,,,0
00191,17,21.7,12.4,0,,,,,,82,
00194,,,,0,,,,,,,
00197,,,,,9.9,2.9,,,,,
00198,17.1,22.2,12.1,0,10.6,2.9,,6.2,995.7,73,0
00200,,,,0,,,,,,,
00201,,,,0.3,,,,,,,0
00202,,,,0.1,,,,,,,0
00203,,,,8.4,,,,,,,0
00205,,,,13,,,,,,,
00211,,,,0,,,,,,,
00213,,,,0,,,,,,,
00216,,,,0,,,,,,,
00217,16.4,19.3,13.8,11.5,,,,,,83,
00222,16.2,22.2,11.5,0.1,,,,,,78,
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,
00232,16.3,22.1,13.1,17.1,13.2,2.8,0.4,7.3,962.1,87,0
00240,,,,1.5,,,,,,,
00245,,,,2.4,,,,,,,0
00257,17.1,21.9,13.1,6.5,,,,,,89,
00259,17.1,20.9,15.2,12,,,,,,90,
00262,,,,0,,,,,,,0
00269,,,,8.4,,,,,,,
