station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,17.4,,,,,,,0
00011,,,,,12.9,4.5,,,,,
00019,,,,15.9,,,,,,,0
00020,,,,9.5,,,,,,,
00021,,,,0,,,,,,,0
00022,,,,3.9,,,,,,,0
00023,,,,0.2,,,,,,,0
00029,,,,18.7,,,,,,,
00041,,,,8.6,,,,,,,0
00044,16.9,19.4,13.6,10.7,,,0.2,,,94,
00046,,,,2,,,,,,,
00053,,,,7,,,,,,,
00055,,,,0,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00064,,,,0.8,,,,,,,0
00073,17.8,23.3,13.1,0.7,,,,,,81,
00078,17.1,21.5,14,5,,,,,,90,
00079,,,,3.2,,,,,,,0
00087,,,,0.1,,,,,,,
00090,,,,,12.6,4.8,,,,,
00091,17.5,23,12.9,0.6,,,,,,79,
00096,16.7,22.1,14.5,18,10.5,2.2,,7.2,999.8,91,0
00102,18.7,19.9,16.9,,16.4,7.6,,,1001.5,88,
00103,,,,6.5,,,,,,,
00105,,,,3.5,,,,,,,0
00110,,,,7,,,,,,,0
00118,,,,5.9,,,,,,,
00121,,,,2.3,,,,,,,0
00124,,,,4.1,,,,,,,
00125,17.1,,,0,16.5,6.8,,3.3,928,69,0
00128,,,,1,,,,,,,0
00129,,,,15.1,,,,,,,0
00130,,,,6.1,,,,,,,
00131,17,22.6,13.6,7.9,,,,,,81,
00141,,,,0.9,,,,,,,
00142,17,21.7,12.7,7,,,,,,80,
00145,,,,0.1,,,,,,,0
00146,,,,0,,,,,,,
00150,18,23.7,14.1,2.1,,,,,,81,
00151,17,20.5,14.3,8.4,,,,,,81,
00154,18,23.4,11.8,0,,,,,,77,
00158,,,,0.5,,,,,,,
00160,,,,0,,,,,,,0
00161,19.2,24.3,14.7,0.4,9.9,3,,6.9,1001.7,71,0
00163,,,,0,,,,,,,0
00164,17.2,22.6,15.1,18.4,14.4,3.8,,7.7,999,88,0
00167,17.5,23.3,15.1,19.5,,,,,,89,
00170,,,,5,,,,,,,0
00173,,,,8.3,,,,,,,0
