station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,1.1,,,,,,,0
00011,,,,,9.8,2.8,,,,,
00019,,,,0.5,,,,,,,0
00020,,,,0.9,,,,,,,
00021,,,,28.5,,,,,,,0
00022,,,,12.8,,,,,,,0
00023,,,,0.4,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,0,,,,,,,0
00044,17,21.5,12.7,3.1,,,4.3,,,84,
00046,,,,1.3,,,,,,,
00053,,,,0.3,,,,,,,
00055,,,,13,,,,,,,0
00057,,,,10.3,,,,,,,0
00063,,,,10.7,,,,,,,0
00064,,,,0,,,,,,,0
00073,16,20.2,14.1,3.4,,,,,,92,
00078,16.8,20.9,12.7,1.8,,,,,,81,
00079,,,,2.9,,,,,,,0
00087,,,,0.3,,,,,,,
00090,,,,,10.1,2.5,,,,,
00091,14.6,20.2,10.1,3.5,,,,,,85,
00096,19.4,23.9,15.4,0,10.5,2.8,,5.1,1004.1,71,0
00102,18,19.1,17.1,,14.3,8.7,,,1010.1,75,
00103,,,,1.1,,,,,,,
00105,,,,1.6,,,,,,,0
00110,,,,2.9,,,,,,,0
00118,,,,0.4,,,,,,,
00121,,,,0.9,,,,,,,0
00124,,,,1.3,,,,,,,
00125,13,,,5.7,10.8,4.6,,8,927.6,90,0
00128,,,,3.2,,,,,,,0
00129,,,,0,,,,,,,0
00130,,,,0.1,,,,,,,
00131,16,19.3,15,15.4,,,,,,93,
00141,,,,0.8,,,,,,,
00142,15,18.5,13.5,5.6,,,,,,89,
00145,,,,6.7,,,,,,,0
00146,,,,18,,,,,,,
00150,17.5,22.4,14.4,0,,,,,,75,
00151,15.8,18.8,12.7,0.2,,,,,,81,
00154,14.7,18.5,13.1,31.3,,,,,,94,
00158,,,,1.7,,,,,,,
00160,,,,20.7,,,,,,,0
00161,17.8,22.2,15,1.1,11.1,3.1,,7.8,1007.4,74,0
00163,,,,57.2,,,,,,,0
00164,19.2,23.4,15.8,1.1,13.4,4.6,,4.3,1002.7,73,0
00167,19.4,23.4,16.2,0.1,,,,,,72,
00170,,,,7.4,,,,,,,0
00173,,,,3.3,,,,,,,0
00178,,,,2.7,,,,,,,0
00183,19.4,21.8,17.8,0,16.5,4.9,13.1,4.1,1004.5,72,0
00187,,,,13,,,,,,,0
00191,17.4,21.3,13.9,0,,,,,,72,
00194,,,,1.3,,,,,,,
00197,,,,,12.6,4.1,,,,,
00198,17.4,22.6,15.3,0.1,10.3,3.4,,7.6,993.1,76,0
00200,,,,0,,,,,,,
00201,,,,2.3,,,,,,,0
00202,,,,4.1,,,,,,,0
00203,,,,31.2,,,,,,,0
00205,,,,98.9,,,,,,,
00211,,,,0.1,,,,,,,
00213,,,,2.2,,,,,,,
00216,,,,0.7,,,,,,,
00217,13.5,15.4,12,16.4,,,,,,92,
00222,14.8,15.8,13.8,15.5,,,,,,92,
00223,,,,0,,,,,,,0
00227,,,,0.2,,,,,,,
00232,15.3,18.2,13.6,3.3,10.8,4,0.4,7.9,958.8,85,0
00240,,,,1,,,,,,,
00245,,,,1.6,,,,,,,0
00257,15.2,20.3,13.3,15.7,,,,,,90,
00259,15.9,19.8,12.7,2.1,,,,,,84,
00262,,,,2,,,,,,,0
00269,,,,12.1,,,,,,,
00275,,,,36,,,,,,,
00277,,,,3.7,,,,,,,0
00279,,,,1.6,,,,,,,
00282,17.5,21.3,13.3,0,10,3.1,0.9,7.8,985,72,0
00287,,,,0,,,,,,,
00289,,,,0,,,,,,,0
00290,,,,2,,,,,,,0
00292,,,,4.1,,,,,,,
00294,17.4,23.2,14.2,0.4,,,,,,80,
00296,,,,1.8,,,,,,,0
00298,19.1,22.4,14.7,0,12,4.5,,4.7,1009.6,71,0
00301,,,,3.8,,,,,,,
00303,18.5,22.4,16.6,5.2,12.7,3.1,,7.1,1003.3,82,0
00309,,,,0,,,,,,,0
00310,,,,0,,,,,,,
00312,,,,0,,,,,,,
00314,17.2,22.2,14.6,26.3,,,,,,90,
00318,,,,20.6,,,,,,,0
00319,,,,6.5,,,,,,,0
00320,15.6,19,12.8,0.5,,,,,,85,
00323,,,,4,,,,,,,
00325,,,,7.9,,,,,,,0
00330,14.1,17.6,11.4,6.1,,,,,,93,
00333,,,,0,,,,,,,0
00336,,,,0,,,,,,,
00342,16.8,21.6,12.2,0.9,11.6,2.9,4.4,6,1002.7,80,0
00349,,,,30.6,,,,,,,0
00351,,,,0,,,,,,,0
00357,,,,1.4,,,,,,,
00359,,,,0.9,,,,,,,
00360,,,,2.3,,,,,,,
00364,,,,32.3,,,,,,,0
00366,,,,4.6,,,,,,,0
00368,17,,,0.9,7.2,1.2,,5.3,1003.9,77,0
00371,,,,0,,,,,,,0
00376,,,,0,,,,,,,0
00377,16.6,20.8,14.7,2.3,,,,,,84,
00378,,,,1.1,,,,,,,
00379,16.3,21.3,14.1,0.4,,,,,,79,
00389,,,,0.5,,,,,,,
00390,13.4,18.3,11,1.5,,,,,,85,
00400,19.4,23.3,16.4,0.5,,,,,,74,
00403,19.5,23.2,17.1,1.6,,,6.3,5.5,1000.6,76,0
00420,19.7,23.9,17.2,0.2,,,,,,72,
00426,,,,0.2,,,,,,,0
00427,19.9,23.4,17,0.5,12.9,4.7,,6.3,1003.8,71,0
00433,19.8,23.6,17.3,0.7,12.5,5,,7,1004.1,72,0
00440,,,,10.8,,,,,,,0
00443,,,,18.1,,,,,,,
00445,17.7,22.9,15,0.4,,,,,,79,
00446,,,,0.8,,,,,,,0
00447,,,,0.4,,,,,,,0
00460,15.4,21.1,12.8,4.2,9.1,2.9,6.1,6.8,974.5,83,0
00468,,,,0,,,,,,,
00475,,,,1,,,,,,,0
00476,,,,1.4,,,,,,,0
00479,,,,0.3,,,,,,,
00480,,,,0.2,,,,,,,0
00488,,,,1,,,,,,,0
00490,,,,0,,,,,,,0
00496,,,,0,,,,,,,0
00498,,,,8.2,,,,,,,
00504,,,,8.2,,,,,,,
00509,,,,1.9,,,,,,,0
00515,,,,81,,,,,,,0
00516,,,,69.2,,,,,,,0
00518,,,,1.3,,,,,,,0
00522,,,,0.1,,,,,,,
00527,,,,0.1,,,,,,,0
00533,,,,3,,,,,,,0
00535,15.3,19.5,12.8,0.6,,,,,,79,
00537,,,,1.5,,,,,,,0
00542,,,,0,,,,,,,
00550,,,,2.7,,,,,,,
00551,,,,1.3,,,,,,,
00552,,,,4.8,,,,,,,0
00554,,,,1,,,,,,,
00555,17.4,22.4,13.6,6.3,,,,,,77,
00560,,,,0.5,,,,,,,0
00561,,,,0.9,,,,,,,
00562,,,,3.6,,,,,,,0
00567,,,,1.2,,,,,,,
00572,,,,2.6,,,,,,,0
00579,,,,6.8,,,,,,,0
00582,,,,12.6,,,,,,,0
00583,,,,0.5,,,,,,,0
00584,,,,0.5,,,,,,,0
00589,,,,5.9,,,,,,,
00591,18.4,23.1,14.1,0,10.4,2.7,7.8,5.5,1006.8,70,0
00595,,,,0.5,,,,,,,0
00596,19.2,22.3,15.6,0,,,9.6,,,,0
