station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,1.6,,,,,,,0
00011,,,,,10.9,3.2,,,,,
00019,,,,1.2,,,,,,,0
00020,,,,3.4,,,,,,,
00021,,,,4.9,,,,,,,0
00022,,,,1.3,,,,,,,0
00023,,,,1.8,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,2,,,,,,,0
00044,14.1,19,11.9,2.9,,,,,,89.58,
00046,,,,0.4,,,,,,,
00053,,,,7,,,,,,,
00055,,,,3.5,,,,,,,0
00057,,,,9.5,,,,,,,0
00063,,,,2.2,,,,,,,0
00064,,,,5,,,,,,,0
00073,13.8,20.5,9.1,1.5,,,,,,75.83,
00078,14.4,18.3,12.1,1,,,,,,84.29,
00079,,,,0,,,,,,,0
00087,,,,6.6,,,,,,,
00090,,,,,10.7,3.2,,,,,
00091,13.1,16.3,10.9,12.7,,,,,,90.58,
00096,14.7,19.6,11.2,3,9.8,1.5,,7.6,1013.85,82.83,0
00102,13.1,15.3,11.8,,12.7,7.5,,,1013.94,88.08,
00103,,,,0.6,,,,,,,
00105,,,,0,,,,,,,0
00110,,,,0.3,,,,,,,0
00118,,,,0.8,,,,,,,
00121,,,,6.8,,,,,,,0
00124,,,,2.8,,,,,,,
00125,12,,,6,9.8,,,7.3,936.88,80.79,0
00128,,,,7,,,,,,,0
00129,,,,2.5,,,,,,,0
00130,,,,1.1,,,,,,,
00131,14.5,19.7,11.2,1.6,,,,,,75.42,
00141,,,,3.4,,,,,,,
00142,13.3,18.9,10.2,4.5,,,,,,81.17,
00145,,,,3.2,,,,,,,0
00146,,,,2.9,,,,,,,
00150,15.6,20.6,11.8,0.1,,,,,,77.21,
00151,14,19.5,9.3,2,,,,,,77.13,
00154,13.5,18.5,10.9,2.5,,,,,,80.46,
00158,,,,3.2,,,,,,,
00160,,,,7.3,,,,,,,0
00161,16.1,20.6,11.8,1.8,10.3,2.4,,7.5,1012.62,73.71,0
00163,,,,2.4,,,,,,,0
00164,14.5,21.2,7.9,1.9,11.1,2.1,,,,82.33,
00167,13.9,20.1,7,3.1,,,,,,83.83,
00170,,,,3.9,,,,,,,0
00173,,,,0.5,,,,,,,0
00178,,,,0,,,,,,,0
00183,12.8,16.2,10.2,3,8.9,4,1.1,6.4,1014.57,85.46,0
00191,14.9,19.9,10.7,0.3,,,,,,79.96,
00194,,,,5.8,,,,,,,
00197,,,,,10.9,3,,,,,
00198,14.7,21.7,11.5,2.5,13.2,2.3,,,,85.29,
00200,,,,0.1,,,,,,,
00201,,,,5.5,,,,,,,0
00202,,,,0.2,,,,,,,0
00203,,,,6.5,,,,,,,0
00205,,,,10.9,,,,,,,
00211,,,,1.6,,,,,,,
00213,,,,7.4,,,,,,,
00216,,,,6,,,,,,,
00217,12.8,17.8,10.6,5.5,,,,,,81.17,
00222,13.8,19.1,9.8,0.3,,,,,,73.5,
00223,,,,0.7,,,,,,,0
00227,,,,3.5,,,,,,,
00232,13.1,18.1,8.2,5.8,14.9,2.8,1.7,7.2,968.63,81.04,0
00240,,,,0.9,,,,,,,
00245,,,,1.4,,,,,,,0
00257,14.9,18.8,11,0.4,,,,,,74.63,
00259,15.7,21.6,12.3,0,,,,,,74.5,
00262,,,,1,,,,,,,0
00269,,,,2.6,,,,,,,
00275,,,,5.8,,,,,,,0
00277,,,,0,,,,,,,0
00279,,,,8,,,,,,,
00282,14.3,19.6,10.4,0.9,13.8,2.5,,6.5,994.26,77.63,0
00289,,,,7.4,,,,,,,0
00290,,,,1,,,,,,,0
