station,temp_mean,temp_max,temp_min,precipitation,wind_max,wind_mean,sunshine,cloud,pressure,humidity,snow
00006,,,,0,,,,,,,0
00011,,,,,14.2,2.6,,,,,
00019,,,,0,,,,,,,0
00020,,,,0,,,,,,,
00021,,,,0,,,,,,,0
00022,,,,0,,,,,,,0
00023,,,,0.7,,,,,,,0
00029,,,,0,,,,,,,
00041,,,,0.6,,,,,,,0
00044,15.9,20.3,13.5,0.4,,,,,,83.83,
00046,,,,0,,,,,,,
00053,,,,0.5,,,,,,,
00055,,,,0.1,,,,,,,0
00057,,,,0,,,,,,,0
00063,,,,0,,,,,,,0
00073,18.5,24.4,10.3,0,,,,,,53.38,
00078,16.2,21.4,12.1,0.9,,,,,,77.13,
00079,,,,0,,,,,,,0
00087,,,,0,,,,,,,
00090,,,,,9.2,3,,,,,
00091,14.5,20.2,6.9,0.1,,,,,,70.04,
00096,15.7,20.4,11.5,0.8,11.6,3.3,,,,80.25,
00102,15.9,17,14.4,,19.5,13.7,,,1014.73,79.17,
00103,,,,0,,,,,,,
00105,,,,0,,,,,,,0
00110,,,,0.1,,,,,,,0
00118,,,,0,,,,,,,
00121,,,,0,,,,,,,0
00124,,,,2.1,,,,,,,
00125,16.4,,,0,,,,4.3,934.06,56.63,0
00128,,,,0,,,,,,,0
00129,,,,15.9,,,,,,,0
00130,,,,0,,,,,,,
00131,15.6,19.9,9.7,2.1,,,,,,69.92,
00141,,,,2.9,,,,,,,
00142,18.3,25.4,9.5,0,,,,,,51.88,
00145,,,,0,,,,,,,0
00146,,,,0,,,,,,,
00150,18.3,23.9,11.9,0,,,,,,55.79,
00151,16.5,24.5,6.9,0,,,,,,59.5,
00154,16.7,24.1,7.7,0.5,,,,,,65.29,
00158,,,,0,,,,,,,
00160,,,,0,,,,,,,0
00161,17.8,22.8,14.1,0,11.3,2.8,,5.1,1013.68,61.96,0
00163,,,,0.1,,,,,,,0
00164,15.3,20.1,11.3,4.1,13.8,4.3,,5.3,1009.2,80.79,0
00167,16,19.9,11.6,3.6,,,,,,81.04,
00170,,,,0.6,,,,,,,0
00173,,,,0,,,,,,,0
00178,,,,0,,,,,,,0
00183,16.2,19.2,14.3,1.5,18.2,9.1,2.45,6.3,1007.98,83.13,0
00191,16.6,23.8,8.2,0,,,,,,63.08,
00194,,,,0.2,,,,,,,
00197,,,,,11.8,3.9,,,,,
00198,16.1,21.1,11.5,0.6,10.7,2.8,,,,69.08,
00200,,,,0,,,,,,,
00201,,,,0,,,,,,,0
00203,,,,0,,,,,,,0
00205,,,,0,,,,,,,
00211,,,,0,,,,,,,
00213,,,,1,,,,,,,
00216,,,,0,,,,,,,
00217,17.7,23.6,10.5,0,,,,,,52.29,
00222,14.9,19.8,7,4.4,,,,,,68.08,
00223,,,,0,,,,,,,0
00227,,,,0,,,,,,,
00232,17.2,25,6.4,0,9.1,2.5,12.317,3.6,965.6,56.29,0
00240,,,,0,,,,,,,
00245,,,,0.9,,,,,,,0
00257,19,26.3,9.8,0,,,,,,51.54,
00259,19.4,27.9,8.7,0,,,,,,55.42,
00262,,,,0,,,,,,,0
00269,,,,0,,,,,,,
00275,,,,0,,,,,,,
00277,,,,0,,,,,,,0
00279,,,,0,,,,,,,
00282,15.9,23.8,6.6,0,10.4,2.4,,5,992.19,66.29,0
00287,,,,0,,,,,,,
00289,,,,0.3,,,,,,,0
00290,,,,0,,,,,,,0
00292,,,,1.7,,,,,,,
00294,16.4,22.5,13.3,0.3,,,,,,74.63,
00296,,,,2.9,,,,,,,0
00298,16.3,19.8,13.9,1.5,14.5,6.2,,6.9,1013.42,82.63,0
00301,,,,0,,,,,,,
00303,15.5,20.3,9.1,4.8,12,3.9,,6,1010.98,74.71,0
00309,,,,0.1,,,,,,,0
00310,,,,0.1,,,,,,,
00312,,,,6.7,,,,,,,
00314,17,21.2,13.9,0.5,,,,,,62.08,
00318,,,,0,,,,,,,0
00319,,,,0,,,,,,,0
00320,14.5,22.2,6.6,0,,,,,,73.33,
00323,,,,0,,,,,,,
00325,,,,0.1,,,,,,,0
00330,17.1,23.4,11,0,,,,,,55.58,
00333,,,,2.1,,,,,,,0
00336,,,,0,,,,,,,
00342,15.9,22,11.8,0.3,14.7,4,2.567,7.2,1008.45,77.29,
00349,,,,0,,,,,,,0
00351,,,,3.4,,,,,,,0
00357,,,,0,,,,,,,
00359,,,,0,,,,,,,
00360,,,,0,,,,,,,
00364,,,,0,,,,,,,0
00366,,,,0,,,,,,,0
00368,15.5,,,0.4,,,,6.5,1009.37,78.5,0
00371,,,,2.6,,,,,,,0
00376,,,,0,,,,,,,0
00377,20.5,26.5,15.4,0,,,,,,46.38,
00379,14.7,20.9,6.3,0.2,,,,,,71.71,
00389,,,,0,,,,,,,
00390,13.1,18.2,9,0,,,,,,77.33,
00400,15.4,19.5,10.9,2.4,,,,,,76.5,
00403,15.9,19.7,12.3,2.8,,,2.7,6,1007.19,77.29,0
00420,16.2,20.1,12.9,1.6,,,,,,73.17,
00426,,,,1.4,,,,,,,0
00427,15.8,20.7,10.9,2,13.9,5,,5.9,1011.15,75.79,0
00433,16.4,20.6,12.7,1.8,12.6,4.8,,5.9,1011.27,72.42,0
00440,,,,0,,,,,,,0
00443,,,,0,,,,,,,
00445,16.8,21.5,12.4,0.2,,,,,,67,
00446,,,,0.4,,,,,,,0
00460,18.2,24.7,13.7,0,8.7,2.8,11.6,3.9,979.62,51.25,0
00468,,,,0,,,,,,,
00475,,,,0,,,,,,,0
00476,,,,0,,,,,,,0
00479,,,,0,,,,,,,
00480,,,,0,,,,,,,0
00488,,,,0.2,,,,,,,0
00490,,,,1.9,,,,,,,0
00498,,,,0,,,,,,,
00502,,,,0,,,,,,,0
00504,,,,1.3,,,,,,,
00509,,,,0,,,,,,,0
00515,,,,0,,,,,,,0
00516,,,,0,,,,,,,0
00518,,,,2.9,,,,,,,0
00522,,,,0,,,,,,,
00527,,,,2.8,,,,,,,0
00533,,,,0,,,,,,,0
00535,15,20.7,8.5,0,,,,,,68.5,
00537,,,,0,,,,,,,0
00542,,,,0.9,,,,,,,
00550,,,,0,,,,,,,
00551,,,,0,,,,,,,
00552,,,,0,,,,,,,0
00554,,,,0.4,,,,,,,
00555,16.5,21.8,12,0.5,,,,,,73.25,
00560,,,,2,,,,,,,0
00561,,,,3.1,,,,,,,
00562,,,,0,,,,,,,0
00567,,,,0.9,,,,,,,
00572,,,,0,,,,,,,0
00579,,,,0.8,,,,,,,0
00583,,,,0,,,,,,,0
00584,,,,1.7,,,,,,,0
00589,,,,0,,,,,,,
00591,15.3,18.2,13.3,1.2,13.3,4.1,,7.1,1011.7,82.42,0
00595,,,,1.1,,,,,,,0
00596,16.4,21.5,12.4,1.9,16.1,6.5,2.5,7.1,1013.6,80.67,0
00603,16.5,20.7,11.3,0,9.3,2.9,,6,1005.27,70.08,0
00604,,,,0,,,,,,,
00606,,,,0,,,,,,,0
00608,,,,0,,,,,,,0
00610,,,,0,,,,,,,0
00611,,,,0.9,,,,,,,0
00613,,,,0.2,,,,,,,
00617,16.7,21.9,12.1,0.6,,,,,,75.88,
00619,,,,,14.9,6.6,,,,,
00622,,,,0,,,,,,,
00624,,,,0.3,,,,,,,0
00628,,,,0,,,,,,,0
00630,,,,0,,,,,,,
00633,,,,2.4,,,,,,,
00642,,,,,13.9,4.5,,,,,
00644,,,,0.2,,,,,,,
00645,,,,0.7,,,,,,,0
00647,,,,0,,,,,,,0
00653,,,,0,,,,,,,
00654,,,,0,,,,,,,0
00656,12.3,16.1,9.8,4.5,13.4,3.1,,5.7,948.8,84.42,0
00662,16.4,21.9,12.2,0.1,13.6,4.7,3.267,6.7,1009.34,73.5,0
00668,,,,0.8,,,,,,,0
00672,,,,1.6,,,,,,,0
00677,,,,0,,,,,,,
00684,,,,0,,,,,,,
00690,,,,0.2,,,,,,,0
00691,16.1,20.7,13.8,0.7,13.4,6.1,1.5,7.7,1018.79,80.08,0
00701,16.3,18.1,14.3,2.2,16.6,9.6,0.483,7.8,1018.27,83.46,0
00704,15.5,18.9,13.7,1.3,13.1,4.1,,7.8,1017.22,86.08,0
00708,,,,0,,,,,,,0
00710,,,,0,,,,,,,0
00714,,,,0.1,,,,,,,
00721,,,,2.3,,,,,,,
00722,8.1,10.3,5.9,9.4,19,11.5,,7.7,888.28,98.33,0
00723,,,,0,,,,,,,
00731,,,,0,,,,,,,
00732,,,,0,,,,,,,
00734,,,,0,,,,,,,0
00735,,,,3.5,,,,,,,
00741,,,,2.2,,,,,,,0
00745,,,,0,,,,,,,0
00747,,,,2,,,,,,,0
00752,,,,0,,,,,,,0
00753,,,,0.1,,,,,,,
00755,17.2,26.3,6.7,0,,,,,,56.71,
00756,,,,0,,,,,,,0
00757,18.9,26.6,10.2,0,,,,,,45.96,
00759,,,,0,,,,,,,0
00760,15.1,18.8,13.2,1.9,,,,,,85.67,
00766,15.2,,,0,,,,,965.84,65.83,0
00769,15.9,,,1,,,,6.7,1010.93,75.13,0
00774,,,,0,,,,,,,0
00775,,,,2,,,,,,,
00788,,,,,17.5,10.7,,,,,
00789,,,,0,,,,,,,
00791,,,,0.6,,,,,,,
00796,,,,0,,,,,,,
00797,,,,0.1,,,,,,,
00801,,,,0,,,,,,,
00803,,,,0,,,,,,,0
00807,,,,0,,,,,,,
00808,,,,0,,,,,,,
00811,,,,0,,,,,,,0
00812,,,,0,,,,,,,
00814,,,,0,,,,,,,
00815,,,,0.3,,,,,,,
00816,,,,2.3,,,,,,,0
00817,14.7,20.2,7.6,0.1,,,,,,71.83,
00820,,,,0.3,,,,,,,0
00822,,,,0.4,,,,,,,0
00827,,,,4,,,,,,,0
00831,,,,2.2,,,,,,,0
00833,,,,7,,,,,,,
00836,,,,0,,,,,,,0
00837,,,,0,,,,,,,
00839,,,,0.1,,,,,,,
00840,11.2,15.7,4.7,0.1,9.6,1.9,,5.1,917.15,76.79,0
00845,,,,6,,,,,,,0
00848,,,,0.1,,,,,,,
00850,16,,,0.2,,,,6.6,1012.56,75.25,0
00851,,,,0,,,,,,,0
00853,15.2,19.6,10.1,4.2,12.6,4.9,6.767,5.6,970.45,65.92,0
00856,17.7,23.3,9.6,0.6,6.1,1.9,13.5,3,956.62,55.25,0
00857,,,,0.7,,,,,,,
00860,16.2,21.9,12.5,0.7,,,,,,76,
00867,15,21.3,7.2,0,11.2,3.2,6.933,5.4,979.98,68.04,0
00870,,,,16.5,,,,,,,0
00871,,,,0.4,,,,,,,
00874,,,,0,,,,,,,
00880,15.8,20.2,9.1,3.8,11.3,2.8,,6.2,1009.35,71.63,0
00882,,,,0.1,,,,,,,0
00885,,,,0,,,,,,,
00891,16.1,18,14.5,0.3,15.5,7.6,,7.8,1017.6,78.33,0
00896,16.9,21.7,12.1,0.1,,,,,,64.17,
00902,,,,0,,,,,,,
00911,,,,0,,,,,,,0
00917,17.3,24,7.9,0,,,,,,61.21,
00922,,,,0,,,,,,,
00923,,,,1,,,,,,,0
00931,,,,0,,,,,,,
00933,,,,0,,,,,,,
00934,,,,0.4,,,,,,,
00936,,,,1.6,,,,,,,0
00939,,,,6.2,,,,,,,0
00942,,,,0,,,,,,,
00945,,,,0.3,,,,,,,0
00952,,,,0,,,,,,,0
00953,16,21.6,10.1,0,10,3,9.683,4,966.38,60.54,0
00958,,,,0,,,,,,,0
00961,,,,0.4,,,,,,,
00962,,,,0.4,,,,,,,
00963,16.3,21.8,13.3,0.3,12.2,4.6,2.317,7.5,1015.23,74,0
00966,,,,0.3,,,,,,,
00970,,,,0,,,,,,,
00973,,,,0,,,,,,,0
00974,,,,1.6,,,,,,,
00978,,,,0,,,,,,,
00983,17.2,25.5,7,0,,,,,,60.25,
00985,,,,0,,,,,,,
00988,,,,0.9,,,,,,,
00989,,,,0.2,,,,,,,
00991,15,19.8,7.6,3,,,,,,70.96,
01001,16.1,20.1,10.7,0.9,11.5,3.8,,6.3,1006.47,68.54,0
01011,,,,,10.1,3.7,,,,,
01013,,,,,9.8,1.9,,,,,
01014,,,,1,,,,,,,
01022,,,,4.5,,,,,,,0
01023,,,,0,,,,,,,
01024,,,,0,,,,,,,
01027,,,,1.5,,,,,,,0
01030,,,,0.7,,,,,,,
01039,,,,1.2,,,,,,,
01046,,,,1.2,,,,,,,
01048,16.6,20.3,11.8,3.5,11.2,3.9,3.5,6.2,991.22,64.13,0
01050,16.9,21.3,10.1,3.5,,,,,,66.04,
01052,16.6,20.9,11.3,1.8,,,,,,69.67,
01054,,,,1.2,,,,,,,0
01055,,,,0,,,,,,,
01056,,,,1.6,,,,,,,
01060,,,,0.7,,,,,,,0
01067,,,,0.7,,,,,,,
01072,19.7,25.2,11.9,0,,,,,,48.83,
01078,17,21.5,11.2,0.1,11.3,3.9,,7,1018.02,70.83,0
01090,,,,0.2,,,,,,,0
01092,,,,0,,,,,,,0
01094,,,,0,,,,,,,
01097,,,,0,,,,,,,0
01103,17.7,23.8,10.6,0,,,,,,50.67,
01107,15.5,22.8,7.5,0,,,,,,67.63,
01108,,,,0,,,,,,,0
01118,,,,2.6,,,,,,,0
01119,,,,0,,,,,,,
01130,,,,0.1,,,,,,,
01132,,,,0,,,,,,,
01140,,,,0,,,,,,,0
01143,,,,0,,,,,,,0
01153,,,,0.1,,,,,,,0
01158,,,,0,,,,,,,
01161,17.5,25.9,7,0,,,,,,57.38,
01162,,,,0,,,,,,,0
01166,,,,0.7,,,,,,,
01170,,,,0.7,,,,,,,
01176,,,,0,,,,,,,
01197,16.9,25.1,6.8,0,,,,,,56.88,
01200,15.8,18,14.1,0.6,14.9,7.5,,7.5,1017.08,83.17,0
01202,,,,0.7,,,,,,,0
01207,13.6,19.9,6.2,0.3,,,,,,74.04,
01214,18.9,26.3,9.1,0,,,,,,47.58,
01216,,,,0,,,,,,,
01223,,,,1.8,,,,,,,
01224,19.2,26.9,8.1,0,,,,,,53.42,
01227,,,,0,,,,,,,0
01230,,,,2,,,,,,,0
01232,,,,0.1,,,,,,,0
01235,,,,0.3,,,,,,,0
01237,,,,0,,,,,,,
01241,,,,0.1,,,,,,,
01244,,,,0,,,,,,,0
01246,16,21.5,11.3,1.7,,,,,,76.54,
01248,,,,0,,,,,,,0
01251,,,,0,,,,,,,0
01252,,,,9.1,,,,,,,0
01253,,,,0,,,,,,,
01255,17.6,26.2,7.3,0,,,,,,57.88,
01256,,,,0,,,,,,,0
01259,,,,0,,,,,,,0
01262,17.8,24.7,6.5,0,9.4,2.3,,3.9,968.42,56,0
01264,,,,0,,,,,,,0
01266,15.7,18.4,13.4,0.3,,,,,,81.83,
01270,15.1,20.3,9.2,0.1,14.2,5.1,,6.2,982.31,65.88,0
01277,,,,0,,,,,,,0
01278,,,,0.2,,,,,,,
01279,17.3,25,9.1,0,,,,,,61.88,
01282,,,,1,,,,,,,
01283,,,,0,,,,,,,0
01290,,,,0,,,,,,,
01297,15.3,21.5,8,0.1,,,,,,70.83,
01298,,,,0,,,,,,,0
01300,14.3,19.7,7.9,0.3,,,,,,76.46,
01303,16.3,20.6,12.7,0,10.1,2.7,1.817,6.6,1004.81,72.63,0
01304,,,,0.8,,,,,,,
01305,,,,1.7,,,,,,,0
01309,,,,0,,,,,,,0
01313,,,,0,,,,,,,
01317,,,,0,,,,,,,0
01320,,,,0,,,,,,,
01322,,,,0.4,,,,,,,0
01325,,,,0,,,,,,,0
01327,16.4,21.7,11.4,0,,,,,,68.83,
01332,18.3,24.2,11.3,0,,,,,,50.08,
01333,,,,0.1,,,,,,,0
01336,,,,0.1,,,,,,,
01339,15,,,2.6,,,,7,1007.78,82.63,0
01343,,,,0,,,,,,,
01346,12,16,9.1,0,10.8,4.5,13.417,3,856.4,56.42,0
01350,,,,0.9,,,,,,,
01351,,,,0,,,,,,,0
01357,14,19.6,7.5,0,10.2,2.7,,,,67.88,
01358,9.8,14.5,6.4,4.5,15,8.1,5.633,4.8,882.69,80.25,0
01365,,,,0,,,,,,,0
01366,,,,0,,,,,,,
01369,,,,1.4,,,,,,,0
01374,,,,0,,,,,,,0
01379,,,,,14.7,5.8,,,,,
01382,,,,0,,,,,,,0
01384,,,,0,,,,,,,0
01392,,,,0,,,,,,,
01397,,,,11.4,,,,,,,0
01401,,,,0,,,,,,,0
01404,,,,0,,,,,,,0
01408,,,,0,,,,,,,0
01411,13.1,16.4,9.4,0,,,,,,69.46,
01413,,,,0,,,,,,,0
01420,17.9,23.6,9.7,0,13,3.3,10.567,4.3,1009.42,56.58,0
01424,18.4,23,13.5,0,,,,,,55.92,
01426,,,,1.2,,,,,,,0
01429,,,,3.6,,,,,,,0
01432,,,,0,,,,,,,0
01435,,,,0,,,,,,,
01440,,,,0,,,,,,,0
